"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-29","Application","1000","14/03/2023 02:06:29","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-31","Application","1000","14/03/2023 02:06:25","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-05","Application","1000","14/03/2023 02:06:16","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-39","Application","1000","14/03/2023 02:06:15","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-53","Application","1000","14/03/2023 02:06:13","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-07","Application","1000","14/03/2023 02:06:02","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-13","Application","1000","14/03/2023 02:05:59","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-67","Application","1000","14/03/2023 02:05:56","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-45","Application","1000","14/03/2023 02:05:53","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-51","Application","1000","14/03/2023 02:05:52","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-47","Application","1000","14/03/2023 02:05:51","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-71","Application","1000","14/03/2023 02:05:48","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-03","Application","1000","14/03/2023 02:05:14","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-33","Application","1000","14/03/2023 02:05:04","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-75","Application","1000","14/03/2023 02:04:57","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-73","Application","1000","14/03/2023 02:04:49","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-19","Application","1000","14/03/2023 02:04:49","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-77","Application","1000","14/03/2023 02:04:47","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-43","Application","1000","14/03/2023 02:04:46","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-79","Application","1000","14/03/2023 02:04:46","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-69","Application","1000","14/03/2023 02:04:45","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-09","Application","1000","14/03/2023 02:04:41","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-65","Application","1000","14/03/2023 02:04:39","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-05","Application","1000","14/03/2023 02:04:16","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-01","Application","1000","14/03/2023 02:04:13","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-21","Application","1000","14/03/2023 02:04:02","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-22","Application","1000","14/03/2023 02:02:46","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-01","Application","1000","14/03/2023 02:02:33","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-11","Application","1000","14/03/2023 02:02:24","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-15","Application","1000","14/03/2023 02:02:20","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-49","Application","1000","14/03/2023 02:02:20","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-07","Application","1000","14/03/2023 02:02:16","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-17","Application","1000","14/03/2023 02:02:16","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-41","Application","1000","14/03/2023 02:02:16","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-03","Application","1000","14/03/2023 02:02:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-25","Application","1000","14/03/2023 02:02:09","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-37","Application","1000","14/03/2023 02:02:08","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-35","Application","1000","14/03/2023 02:02:08","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-13","Application","1000","14/03/2023 02:02:08","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-05","Application","1000","14/03/2023 02:02:06","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-51","Application","1000","14/03/2023 02:02:06","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-27","Application","1000","14/03/2023 02:02:05","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-21","Application","1000","14/03/2023 02:02:05","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-61","Application","1000","14/03/2023 02:02:05","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-55","Application","1000","14/03/2023 02:02:04","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-39","Application","1000","14/03/2023 02:02:04","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-31","Application","1000","14/03/2023 02:02:03","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-59","Application","1000","14/03/2023 02:02:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-57","Application","1000","14/03/2023 02:02:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-13","Microsoft-Windows-PrintService/Admin","215","14/03/2023 02:02:01","NT AUTHORITY\SYSTEM","Installing printer driver Canon Generic PCL6 Driver failed, error code 0x0, HRESULT 0x80070705. See the event user data for context information."
"MEHRDS-29","Application","1000","14/03/2023 02:02:00","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-53","Application","1000","14/03/2023 02:01:59","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-61","Microsoft-Windows-PrintService/Admin","215","14/03/2023 02:01:56","NT AUTHORITY\SYSTEM","Installing printer driver Canon Generic PCL6 Driver failed, error code 0x0, HRESULT 0x80070705. See the event user data for context information."
"MEHRDS-63","Application","1000","14/03/2023 02:01:55","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-45","Application","1000","14/03/2023 02:01:54","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-33","Application","1000","14/03/2023 02:01:12","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-75","Application","1000","14/03/2023 02:01:05","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-23","Application","1000","14/03/2023 02:00:59","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-73","Application","1000","14/03/2023 02:00:58","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-67","Application","1000","14/03/2023 02:00:57","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-19","Application","1000","14/03/2023 02:00:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-69","Application","1000","14/03/2023 02:00:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-79","Application","1000","14/03/2023 02:00:55","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-71","Application","1000","14/03/2023 02:00:55","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-77","Application","1000","14/03/2023 02:00:54","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-47","Application","1000","14/03/2023 02:00:52","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-43","Application","1000","14/03/2023 02:00:52","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-65","Application","1000","14/03/2023 02:00:52","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-09","Application","1000","14/03/2023 02:00:50","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-74","Application","1000","14/03/2023 01:07:33","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-58","Application","1000","14/03/2023 01:05:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-54","Application","3001","14/03/2023 00:53:35","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9560620b216a0."
"MEHRDS-54","Application","3001","14/03/2023 00:46:04","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955ee1cfb6e06."
"MEHRDS-48","Application","3001","14/03/2023 00:22:54","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955f2079d48f2."
"MEHRDS-05","Application","1000","14/03/2023 00:05:14","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0023124e
Faulting process id: 0x4e10
Faulting application start time: 0x01d95607e0532574
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: a388f580-9785-4fe2-a749-715d09e711bc
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-05","Application","1000","13/03/2023 23:58:25","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0021345c
Faulting process id: 0x4890
Faulting application start time: 0x01d956079baac2aa
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 0680a41b-719b-499c-b861-f3d01b263859
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-20","Application","1000","13/03/2023 23:58:24","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-18","Application","3001","13/03/2023 23:58:06","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955f4093eca33."
"MEHRDS-17","Application","1000","13/03/2023 22:59:27","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0xa054
Faulting application start time: 0x01d955d1a19c1493
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: f4c03faa-87a5-47a3-8eda-7c65a85da43b
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-50","Application","3001","13/03/2023 22:55:41","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955e9bfee390d."
