"ComputerName","Log","EventID","Datetime","User","SessionID","SourceIP","DisconReason","Message"
"MEHRDS-70","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:59:32","CITY_ROAD\Hindj","2","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Hindj
Session ID: 2
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:58:56","CITY_ROAD\NarotamU","19","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\NarotamU
Session ID: 19
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:58:32","CITY_ROAD\tignom","14","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\tignom
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:58:32","CITY_ROAD\tignom","14","192.168.17.100","11","Session 14 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:58:14","CITY_ROAD\tignom","9","192.168.17.100","11","Session 9 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:51:20","CITY_ROAD\scarlettc","18","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\scarlettc
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:47:53","CITY_ROAD\sharmaj","17","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\sharmaj
Session ID: 17
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:47:53","CITY_ROAD\sharmaj","17","192.168.17.100","11","Session 17 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:41:39","CITY_ROAD\sharmaj","17","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\sharmaj
Session ID: 17
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:35:43","CITY_ROAD\Varaskienee","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Varaskienee
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:35:20","CITY_ROAD\gisanrinm","9","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\gisanrinm
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:35:16","CITY_ROAD\gisanrinm","9","192.168.17.100","0","Session 9 has been disconnected, reason code 0"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:19:54","CITY_ROAD\thottaraths","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\thottaraths
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:10:26","CITY_ROAD\tignom","14","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\tignom
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:07:15","CITY_ROAD\yewondwossenm","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\yewondwossenm
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:05:37","CITY_ROAD\warwicka","12","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\warwicka
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:05:20","CITY_ROAD\lowl","10","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\lowl
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:05:19","CITY_ROAD\lowl","10","192.168.17.100","11","Session 10 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:53:55","CITY_ROAD\halaiu","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\halaiu
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:48:31","CITY_ROAD\lowl","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\lowl
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:41:19","CITY_ROAD\gisanrinm","9","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\gisanrinm
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:28:21","CITY_ROAD\francoisn","8","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\francoisn
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:22:41","CITY_ROAD\lewiss","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\lewiss
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:21:27","CITY_ROAD\lewiss","7","192.168.17.100","12","Session 7 has been disconnected, reason code 12"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:17:16","CITY_ROAD\lewiss","6","192.168.17.100","0","Session 6 has been disconnected, reason code 0"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:04:32","CITY_ROAD\vadherh","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\vadherh
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:52:00","CITY_ROAD\OGUNDAREO","4","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\OGUNDAREO
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 07:51:36","CITY_ROAD\OGUNDAREO","3","192.168.17.100","12","Session 3 has been disconnected, reason code 12"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 07:47:30","CITY_ROAD\Restore2","2","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Restore2
Session ID: 2
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 07:47:30","CITY_ROAD\Restore2","2","192.168.17.100","11","Session 2 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:27:05","CITY_ROAD\Restore2","2","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Restore2
Session ID: 2
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 17:00:05","CITY_ROAD\ncubee","8","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\ncubee
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:00:05","CITY_ROAD\ncubee","8","192.168.17.100","11","Session 8 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 15:53:28","CITY_ROAD\ncubee","8","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\ncubee
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 15:51:24","CITY_ROAD\galaxyt7","7","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\galaxyt7
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 15:51:24","CITY_ROAD\galaxyt7","7","192.168.17.100","11","Session 7 has been disconnected, reason code 11"
"MEHRDS-69","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:55:51","CITY_ROAD\galaxyt7","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\galaxyt7
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:58:45","CITY_ROAD\IsmailM","29","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\IsmailM
Session ID: 29
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:58:45","CITY_ROAD\IsmailM","29","192.168.17.100","5","Session 29 has been disconnected, reason code 5"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:52:38","CITY_ROAD\mehtaj2","30","192.168.208.20","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\mehtaj2
Session ID: 30
Source Network Address: 192.168.208.20"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:51:28","CITY_ROAD\IsmailM","29","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\IsmailM
Session ID: 29
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:48:22","CITY_ROAD\IsmailM","28","192.168.17.100","0","Session 28 has been disconnected, reason code 0"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:46:36","CITY_ROAD\IsmailM","27","192.168.17.100","12","Session 27 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:45:45","CITY_ROAD\IsmailM","26","192.168.17.100","12","Session 26 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:44:44","CITY_ROAD\IsmailM","25","192.168.17.100","12","Session 25 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:42:56","CITY_ROAD\IsmailM","24","192.168.17.100","12","Session 24 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:41:38","CITY_ROAD\JohnsonK2","23","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\JohnsonK2
Session ID: 23
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:41:09","CITY_ROAD\tranh1","12","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\tranh1
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:41:09","CITY_ROAD\tranh1","12","192.168.17.100","11","Session 12 has been disconnected, reason code 11"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:26:07","CITY_ROAD\Brownl1","22","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Brownl1
Session ID: 22
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:24:44","CITY_ROAD\Brownl1","21","192.168.17.100","0","Session 21 has been disconnected, reason code 0"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:23:46","CITY_ROAD\Bobeicov","20","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Bobeicov
Session ID: 20
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:23:08","CITY_ROAD\TheoJ","18","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\TheoJ
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:23:07","CITY_ROAD\TheoJ","18","192.168.17.100","11","Session 18 has been disconnected, reason code 11"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:22:04","CITY_ROAD\vuongs","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\vuongs
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:22:04","CITY_ROAD\vuongs","13","192.168.17.100","12","Session 13 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:22:02","CITY_ROAD\vuongs","13","192.168.17.100","5","Session 13 has been disconnected, reason code 5"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:21:43","CITY_ROAD\vuongs","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\vuongs
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:21:43","CITY_ROAD\vuongs","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:12:29","CITY_ROAD\vuongs","8","192.168.17.100","5","Session 8 has been disconnected, reason code 5"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:10:25","CITY_ROAD\VIJJANK","19","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\VIJJANK
Session ID: 19
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:06:40","CITY_ROAD\TheoJ","18","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\TheoJ
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:05:24","CITY_ROAD\TheoJ","17","192.168.17.100","12","Session 17 has been disconnected, reason code 12"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:04:23","CITY_ROAD\SAYADIANR","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\SAYADIANR
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:03:39","CITY_ROAD\nithyananthann","8","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\nithyananthann
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:03:38","CITY_ROAD\nithyananthann","8","192.168.17.100","0","Session 8 has been disconnected, reason code 0"
"MEHRDS-68","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:02:45","CITY_ROAD\nithyananthann","15","192.168.17.100","12","Session 15 has been disconnected, reason code 12"
